customer,history,combined_rcmnds,combined_scores,image_rcmnds,image_scores,tfrs_rcmnds,tfrs_scores,text_rcmnds,text_scores,feature_rcmnds,feature_scores
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",523665003,0.08,700966003,0.65,852619002,0.88,827573001,0.85,413707031,0.4
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",599765002,0.08,413707019,0.63,586530001,0.88,791664001,0.85,413707020,0.4
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",501129003,0.08,717063001,0.63,564930001,0.87,698593001,0.84,677376001,0.4
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",511924004,0.08,701506001,0.63,858125001,0.87,687331005,0.84,413707023,0.4
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",820213002,0.12,751175001,0.68,788106003,0.88,720226001,0.86,872600008,0.41
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",617299001,0.11,618807001,0.66,776744004,0.87,675245001,0.86,902481002,0.41
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",652168001,0.11,855827001,0.65,723151008,0.87,675245003,0.86,859186005,0.41
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",620608001,0.11,658162005,0.64,812027002,0.87,839907001,0.86,901758001,0.41
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",890195001,0.11,469137010,0.64,906635001,0.87,839907002,0.86,640244002,0.4
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",727880049,0.1,732686001,0.64,755590002,0.87,763389002,0.86,623434022,0.4
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",641220001,0.1,668174002,0.64,844933001,0.87,763389003,0.86,784053002,0.4
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,"[638443002, 586307005, 619660002, 619660002, 548388015, 644300006, 629679001, 747216003, 741816001, 717885001, 560214002, 718189001, 733935003, 717884001, 559630002, 618800001, 678987001, 464297034, 528164001, 792521005, 799431001, 614854008, 806850001, 806850001, 788632004, 729928012, 729928012, 796210001, 821163008, 878510001, 832465002, 803468006, 829152002, 829152002, 858052001, 742472002]",707849002,0.1,671694004,0.63,735064001,0.87,686576002,0.86,623434023,0.4
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",599718043,0.08,807244030,0.5,509032001,0.85,659046001,0.89,643193005,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",652168001,0.08,866030002,0.49,660038003,0.83,659046002,0.89,535682001,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",736767021,0.08,821513002,0.47,744112004,0.81,759607001,0.88,912334003,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",931300001,0.08,355569004,0.45,695632006,0.8,871377005,0.88,673878003,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",619110002,0.07,868444002,0.44,886538002,0.79,871377002,0.88,912334001,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",851866003,0.07,595175002,0.44,780344001,0.79,870295001,0.88,643193002,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",547219001,0.07,569509002,0.43,678968001,0.78,727612001,0.87,640156006,0.46
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,"[865921001, 863001002, 759469001, 849938003, 849938003, 857755001, 832732001, 349301001, 752486006, 845032003, 753802005]",890095001,0.07,928368004,0.42,861569001,0.78,708422001,0.87,726546001,0.46
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",797078018,0.12,924290001,0.57,915444001,0.75,915444001,0.77,760969002,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",595114003,0.12,904302002,0.47,687316002,0.75,893290001,0.77,828776001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",943674001,0.12,882612002,0.46,907578001,0.74,825811002,0.77,900183001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",788225002,0.12,608416002,0.46,910284001,0.72,825811001,0.77,692946001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",880749002,0.12,816832010,0.44,813998001,0.7,825811006,0.77,645765001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",811649002,0.12,850784001,0.43,658763002,0.7,825811004,0.77,811923001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",871517001,0.11,631725003,0.42,623994001,0.69,685784001,0.77,810853001,0.61
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,"[915444001, 893290001]",897723002,0.11,838834006,0.42,687316003,0.69,584679002,0.76,650447001,0.61
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",717679011,0.14,604049001,0.67,741306001,0.77,716178001,0.8,693805002,0.51
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",814306011,0.13,572799001,0.64,723054002,0.76,716178002,0.8,524906002,0.51
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",694298043,0.13,651465003,0.64,787359001,0.74,670148001,0.8,696502001,0.51
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",717679012,0.13,736870001,0.64,887181001,0.74,604049005,0.79,561620001,0.48
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",847862003,0.13,478646003,0.63,711039001,0.73,648627002,0.79,707215001,0.48
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",555727003,0.13,560047003,0.62,744580001,0.73,648627003,0.79,663936001,0.48
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",814306012,0.13,611635003,0.62,651275003,0.73,604049001,0.79,552497004,0.48
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,"[814129001, 160442007, 787946002, 561445006, 707215001, 687704001, 572797002, 619234001, 798248001]",624443029,0.13,696533001,0.61,838746002,0.73,604049007,0.79,561617005,0.48
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",883723001,0.13,755607001,0.57,853474001,0.87,853474001,0.86,752689001,0.66
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",871495001,0.13,806151003,0.56,632721007,0.87,853474004,0.86,666617004,0.65
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",636803002,0.13,787285003,0.55,789362001,0.87,853474005,0.86,606679002,0.65
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",579410003,0.13,806143003,0.54,585940001,0.87,752689008,0.86,619923001,0.65
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",879025001,0.13,853474001,0.54,874378001,0.87,752689002,0.86,665873003,0.65
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",555795001,0.12,867949001,0.53,670943001,0.87,752689009,0.86,648449002,0.65
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",390531007,0.12,856808006,0.53,556546001,0.87,752689010,0.86,717224001,0.63
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,"[752689001, 853474001]",879004001,0.12,800896001,0.53,738768001,0.87,752689015,0.86,351914028,0.63
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",560827002,0.1,778224001,0.68,806188007,0.94,614736001,0.87,545605002,0.55
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",544895001,0.1,727581002,0.66,750423019,0.94,620214001,0.87,816494003,0.54
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",681754002,0.09,690617001,0.66,719463001,0.94,766495009,0.87,811415002,0.53
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",628750001,0.09,811857001,0.66,801384014,0.93,766495006,0.87,629101001,0.53
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",241436006,0.09,767153002,0.65,749615006,0.93,766495014,0.87,818621006,0.53
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",911034001,0.09,706757001,0.65,620208081,0.93,766495007,0.87,781467012,0.53
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",846713006,0.09,816805002,0.64,888248001,0.93,766495005,0.87,818621002,0.53
002643b8446881e124714942035d8c57b558c9bab8ffc5f66e59e6596adbf1e1,"[697564004, 818621001, 751471035, 751471035, 751471035, 766495014, 766495014, 766495014, 781467012, 781467012]",557799002,0.09,751560003,0.64,627088002,0.93,766495004,0.87,642548001,0.53
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",890095001,0.12,598515015,0.7,756633003,0.95,756633001,0.87,756633003,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",576129001,0.11,562613007,0.7,644464002,0.95,756633002,0.87,613147001,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",851866003,0.11,682550003,0.69,767577011,0.94,756633003,0.87,817477003,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",717679011,0.11,598515003,0.69,854731001,0.94,756633004,0.87,603585003,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",897089003,0.11,237347035,0.69,734215003,0.94,603583002,0.87,892280002,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",647200002,0.11,594987012,0.69,771643001,0.94,603583010,0.87,603584003,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",899122001,0.11,508318008,0.68,599718015,0.94,603583004,0.87,741356004,0.58
002d2760e03e6fe28b2bc5e78fbee176a822c7b6a91b564e10337784b5801ca1,"[598515015, 756633003]",872568003,0.11,598515024,0.68,564313014,0.93,603583005,0.87,612481001,0.58
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",657328002,0.06,728433001,0.87,702623003,0.98,624486019,0.87,189616009,0.55
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",837994001,0.06,717477003,0.86,934122004,0.98,624486017,0.87,698296002,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",605557001,0.05,701016008,0.85,867738001,0.98,624486089,0.87,633808001,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",857898001,0.05,633781001,0.84,840198002,0.98,624486049,0.87,698324006,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",882005001,0.05,698324001,0.84,720656004,0.98,624486028,0.87,633808002,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",657328001,0.05,734938001,0.83,756379002,0.98,624486059,0.87,633808019,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",867588001,0.04,717477001,0.83,387348021,0.98,624486018,0.87,657476001,0.54
0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,"[189616008, 698324006, 681182004, 624486017, 728444004]",816830001,0.04,808748001,0.83,771346001,0.98,624486012,0.87,598795019,0.54
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",586955003,0.11,717943001,0.68,737363001,0.9,928171001,0.89,771716001,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",721287004,0.11,832009001,0.63,660497005,0.86,927336001,0.89,234421002,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",581363005,0.11,770691006,0.63,762313003,0.85,927336002,0.89,201219014,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",611201003,0.1,745184005,0.63,823330001,0.85,713710002,0.88,201219011,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",889885001,0.1,752737001,0.62,621336003,0.85,734436001,0.87,432566006,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",887712003,0.1,617322002,0.61,355569004,0.84,734436002,0.87,537896002,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",599736001,0.1,578816007,0.6,735064001,0.84,670949001,0.87,545929002,0.43
00036ffb474cd9818bd0d9045fd5863b0167aabae75e613722443c7b3264730d,"[561277001, 561277001, 351484026, 723529003, 710108002, 658298006, 734436002, 717727001, 736983002, 212629048, 220094010, 212629043, 220094010, 745186001, 777892001, 739953001, 751342001, 697054047, 739953003, 697054047, 658030016, 658030011, 658030006, 782874003, 782874004]",493420005,0.1,270375005,0.59,870643005,0.84,670949002,0.87,578752002,0.43
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",883723001,0.11,642699001,0.72,762061001,0.86,903389001,0.88,489217003,0.56
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",510618004,0.11,580331001,0.71,719233002,0.84,903389002,0.88,500806001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",617754001,0.11,618451002,0.69,656099001,0.84,772988001,0.88,658495001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",883689002,0.11,425526003,0.68,800433002,0.83,589057001,0.88,556584001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",241436006,0.11,538283004,0.68,631997001,0.83,599494001,0.88,770782001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",873660001,0.11,648256008,0.68,684971001,0.83,638657005,0.88,744276001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",883685002,0.11,620083002,0.67,866714014,0.83,815537001,0.87,556639001,0.5
002ade4ba296bf4135587b454e83a22fac2f63c9379c5031b594fcbb2288bbc6,"[625483002, 693574011, 640258002, 706068004, 692745004, 516000056, 683662012, 658495004, 658495004, 719530007, 719530004, 738567003, 592986002, 716947009, 638629002, 822957002, 767255001]",895314001,0.11,662476002,0.67,686731002,0.82,815537003,0.87,771165001,0.5
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",867247003,0.13,749947001,0.84,840607007,0.91,749947001,0.91,749947001,0.58
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",748776002,0.13,880705001,0.83,606439002,0.91,690627004,0.91,871872001,0.51
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",846713007,0.13,870772001,0.82,749947001,0.91,690627001,0.91,892164001,0.5
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",884233001,0.13,859746001,0.81,709996001,0.91,690627002,0.91,869661002,0.5
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",806293007,0.12,749188001,0.8,736791001,0.9,835019001,0.89,750206001,0.49
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",621947001,0.12,874264001,0.8,764512001,0.9,675827005,0.88,871896001,0.48
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",807472001,0.12,873092003,0.79,855200005,0.9,675827001,0.88,750656001,0.48
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,"[690627002, 749947001]",751321001,0.12,880851001,0.79,747406003,0.9,675827003,0.88,859912003,0.45
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",883723001,0.1,504960004,0.79,618398016,1.0,302311022,0.93,799805005,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",757087001,0.09,452898018,0.77,912018001,1.0,656059007,0.93,322322016,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",806300002,0.09,636236001,0.77,893133002,1.0,654772003,0.93,822495012,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",499396002,0.09,616229001,0.77,700144001,1.0,601691004,0.93,785889004,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",885465006,0.09,660294001,0.76,788223001,1.0,302311026,0.93,517046018,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",802052001,0.09,685432001,0.76,782758002,1.0,302311024,0.93,597818012,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",883692005,0.09,609138001,0.76,865938003,1.0,601691006,0.93,742735004,0.63
00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,"[632832001, 514421001, 656059002]",617754001,0.08,391032009,0.76,663276001,1.0,656059008,0.93,342434003,0.62
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",539092001,0.11,714790017,0.86,714790017,1.0,714790001,1.0,746073003,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",765308009,0.11,743633005,0.75,862106002,1.0,714790020,1.0,687704040,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",512236001,0.1,816737002,0.75,781136002,1.0,714790008,1.0,914441003,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",846713009,0.1,748272001,0.74,679948008,1.0,714790003,1.0,914441004,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",679854031,0.1,670698004,0.74,662553007,1.0,714790024,1.0,687704002,0.82
